ax,ay,az
 -37,  -17,   42
  13,  -21,   63
 -64,  -93,  -24
  29, -155,  -90
  79, -161, -110
 205,   63,   89
 -14,  -85, -123
 278,   -8,   29
-448,   50,   24
 -99,  -60,   26
 -29,   56,   36
  52,   -1,   20
  86,    3,   71
 206,  -33,   97
 -75,   53,   89
-236,  -73,   26
  69,  -80,  -13
 -65,  -27,    9
   9,  -41, -136
 191,    6, -140
  68,  108,   91
  -3,   69,  -77
  75,   31,  -82
 -17,   81,  113
  73,   87,  187
  68,   68,   13
  37, -154, -149
-137,  152,   11
 -15,  -13,   60
-285,  -84, -176
-146, -139,  -31
 -56,  179,  245
 271,  227,   66
 187,  134,   73
-312,  -19,  160
-512,  160, -165
 -59,    4,  -73
   9,  -61,  119
-101,   83,  456
 172,   62,  -97
-512, -512,   41
-189,  -36, -217
 511,  511, -512
 376,   36,   47
 -64,   27,  131
  -3, -189,  399
-428, -130,  146
 104,   55,   75
-154,  -78,   10
-166,  -63,   58
  40, -136,  -49
 -17,  -46,   15
   8,  -43,   31
 -12,  -36,   -5
   9,  -30,    4
 -73,  -28,   14
  97,  -53,   62
 -72, -208, -123
-220,  -83,   70
  36,  -76,    0
 -84, -149,   61
 229, -117,   77
 -17, -184,  -22
 -30, -225,  134
-512, -120,  -33
 182,  160,   17
 153,  216,   32
 252,   97,   34
-218,   30,   78
 -77,  -53,   86
 172, -100,  123
-169,  214,   50
-356,   20,   39
-193,   87,   81
 -19,  189,   81
 -88,  124,  129
 -24,   34,   -9
 -25,   32,  -16
   0,    8,    6
   6,   14,    2
   0,  -11,    0
  -4,   -3,   -1
   2,    3,    1
  -2,    3,    1
  -1,    1,    1
  -2,    1,    0
  -1,    1,    0
  -1,    4,    2
  -4,   -1,    1
  -2,    2,   -1
   0,    2,    0
  -3,    3,    2
  -2,    1,    1
  -2,    1,    1
   0,    3,    1
  -2,    2,    1
  -1,    1,    3
  -3,    1,    1
  -1,    1,    0
  -1,    2,    2
  -1,    2,    1
  -3,    1,    0
  -1,    2,    1
  -2,    3,    0
  -2,    2,    1
  -2,    2,    2
  -2,    0,    1
  -2,    3,    2
  -1,    0,    0
  -1,    2,    1
  -2,    2,    3
  -2,    3,    3
  -1,    2,    0
  -1,    2,    1
  -2,    3,    0
  -3,    2,    1
  -4,    0,    0
   0,    0,    1
   0,    3,    3
  -2,    3,    1
  -1,    2,    1
  -2,    2,    0
  -1,    2,   -1
  -1,    2,    2
   0,    2,    1
  -2,    2,    2
  -2,    2,    1
  -2,    2,    1
  -1,    0,    2
  -2,    1,    2
  -1,    2,    1
  -2,    2,    1
  -2,    1,    1
  -3,    3,    1
  -1,    1,    0
  -1,    2,    0
  -1,    2,    2
  -1,    2,    1
  -2,    1,    1
  -1,    1,    1
  -2,    2,    1
  -2,    2,    0
  -1,    2,    1
  -1,    0,    0
  -1,    0,    0
  -3,    0,    0
  -2,    2,    1
  -1,    2,    1
  -1,    3,    1
  -4,    4,   -1
 -16,   14,    4
 -13,   11,    1
 -43,    4,  -11
  -3,   38,   34
 -22,   54,   33
 -44,  -38,  -76
 -21,   -4,  -11
 217,  -77,  -15
-207,  -83, -117
 -96,   87,  -46
-109,   15,   43
  36,   23,  131
-212,  -31, -171
-183,  -80,  -28
 113,  -29,  -21
  94,   -3,  -12
-110,  -29,  -73
-126,   95,  -32
  -7,  -71, -114
  53,   54,   60
 113,  -34,   68
  22,  -70,  -75
-262,   52,   27
-119,  -48,  -71
  54,  -48,  -33
-123,   50,  110
  19, -222, -178
  86,  -66,   10
  -9,   16,   90
 -32,   34,   75
-146,   49,   68
 -14,  -25,  -98
  16,   -3,   21
  36,   50,   53
 -42,  -30,  -20
   4,   19,   12
  20,    2,    1
  19,    4,   -2
   2,   10,   -1
  12,    3,    0
  -2,    1,    3
  -8,   -4,    1
  -1,    2,    2
  -5,    2,    1
   1,    2,   -1
   0,    1,    1
  -2,    0,    1
  -1,    1,    1
   0,    1,    1
   2,    2,    0
   1,    2,    0
   0,    2,    1
  -1,    0,    0
 -13,    0,    1
  -6,    2,    3
   3,    0,    1
  -1,    0,    1
   2,    2,    0
   0,    0,    0
   0,    1,    1
   0,    2,    0
   0,    1,    2
   0,    1,    0
  -1,    1,    0
   0,    0,    0
   0,    1,    2
  -1,    0,    1
  -1,    0,    1
  -1,    0,   -1
   1,    2,    1
   0,    0,    1
  -1,    2,    0
  -2,    1,    0
   1,    0,    2
   0,    1,    1
   0,    2,    1
   0,    0,    2
   0,    2,    0
   0,    1,    0
   0,    2,    2
   0,    1,    1
   0,    1,    0
  -2,    1,    2
   0,    1,    0
  -1,    2,    1
  -1,    1,    1
  -1,    1,    2
   0,    0,    0
  -1,    2,    1
   0,    2,    1
   1,    1,    1
  -1,    1,    0
  -1,    1,   -1
   0,   -1,    2
  -2,    1,    0
  -1,    0,    1
   0,    0,    0
  -1,    0,   -1
  -2,    1,    2
  -1,    2,    1
  -2,    3,    1
  -2,    1,    2
  -1,   -1,    0
   0,    0,   -2
  -1,    0,   -1
  -1,    0,    0
  -1,    2,    2
   0,    1,    1
  -2,    1,    1
   0,    0,    1
   0,    1,    0
   0,    1,    0
  -1,    3,    2
   0,    1,    1
  -1,    0,    0
  -1,    0,    1
  -1,   -1,    2
   0,    1,   -1
   0,   -1,    0
  -1,    1,    1
  -1,    1,    0
   0,    1,    1
  -1,    1,    1
  -1,    0,    1
  -1,    0,    2
  -1,    2,    0
