ax,ay,az
 -97,    3, -150
  81,   58, -128
 -91,   14,   33
  -3,   30,  -30
 -62,  -44,  -16
 -67,   10,  -22
 253,  -56,   26
 131,  126,   94
-222,   12,   24
 121,  -38,  -24
-359,   41,   39
 -41, -133,  -24
 133, -119,   27
 171,  -61,  -83
-122,  -75,  -39
 107,  -95,   42
-183,  -15,   51
  93,  -29,   15
  68,  -71,  -64
 217,   97,   22
 -74,   67,   30
 -58, -106,   63
-135, -126,   44
  17,   49,  -16
 -85,  -94,    9
 -19,  -32,    5
 -36,  -35,   11
  -7,   -2,    5
 -26,  -41,   -4
  15,   15,    2
   2,  -33,   -2
  11,  -23,    7
  25,  -44,  -13
 -17,   -6,   18
  15,  -93,   -1
   1, -149,   29
  28,  -72,  -37
  65, -105,   19
  76, -108,    5
-116,  -62,   22
-122, -115,    0
 133,  -25,   23
-192,   18,   97
-157,   27,  -46
 -13,   46,   33
 -35,   51,   80
  93, -110,   25
  61,  -13,   65
 -73,  -61,   79
-199,   96,   43
  76,  -11,   16
  78,   28,    3
   2,  117,  -11
 214,  129,  -24
  -8,  159,    5
 -89,  118,   22
  39,   97,  -49
  -9,   73,    6
  -2,   12,   -6
   2,   23,   -3
  50,   40,    7
  51,   -6,  -20
 -12,   43,  -17
  52,   46,   34
 -79,   11,  -72
  11,   97,   22
 -81,   -4,  -33
   4,  -36,   75
  23,    9,  -28
  17,  -54,    7
  22,   26,   48
  10,   59,  -78
 -67,   43,   47
 -55,  -29,   49
-114,   59,  -15
 174,  116,  -22
 140,   24,  123
  34,  -84,  -25
 -47,  -30,   10
 -28,  -50,   35
 135,   54, -102
  15,  -48,  -22
  10,   47,  -11
 -34,   31,   59
 -38,  -74,  -34
  27,    7,   22
 140,   17,   24
  37,  -84,  -55
 116,  -58,  -44
-254,  -51,   64
  37,  -34,  -20
  98,   -5,   -3
  65,  101,   83
  81,   16,   -1
  54,    2,  -12
  64,   28,    1
  88,   32,    8
  62,  -15,  -11
 -36,  -56,   11
  89,   56,   14
 155,  -11,   13
 305,  -77,  -48
 166,  -41,  -26
  43,   98,   78
 143,   58,   18
 158,   19,    5
-197,  -40,   70
 111,  -59,  -57
-102,  104,  -18
  62,   99,  -21
-204,   10,  -34
  63,   25,   42
  18,    1,   27
-240,  -59,  -43
 -10,  -20,  -88
  19, -135,   52
 425, -113,  -78
  18,   16,   -5
 -89,  -83,  -47
 -13,  -70,  -13
-156,    9,   97
 -17,   30,   -6
-171,  -46,  -16
 -65,   13,   20
 -43,  -21,  -17
 -47,   -7,   -3
  29,   10,    2
 -21,   11,   -2
   9,    8,    5
  13,    4,    7
  15,    7,   -1
  16,   -3,   -8
  -1,    2,    4
  23,    8,    8
  -4,  -10,   12
 -20,   -5,   12
 -16,    5,  -11
 -16,    3,    6
 -14,    7,    5
 -26,  -12,   -7
  -2,   -6,   -4
 -28,   22,   35
 -10,   18,   14
  23,    4,    4
  15,   -2,    1
   0,    0,   -1
  -3,    5,    6
  -3,    0,   -2
 -12,    8,   13
  19,    1,   -1
 -18,   -4,   -2
 -40,   -1,    9
 -59,  -17,  -30
  -1,   24,   53
  17,  -10,   -7
  24,    5,    7
  46,  -12,   -7
  12,    0,   -1
  -5,    0,    2
  -5,    2,    3
  -3,    2,    4
   0,   11,   14
   1,   -6,   -7
 -10,    8,   11
   4,   -2,   -5
  -6,    2,    5
  -1,    1,    1
   0,   -1,   -1
  -4,    3,    8
   2,   -1,   -2
  -1,   -1,    1
  -4,    0,    0
  -2,    1,   -1
  -4,    2,    2
   1,    1,    0
  -4,    2,    4
   1,   -1,   -1
  -4,    1,    2
  -1,    0,    0
  -2,    1,    1
  -2,    0,   -1
  -2,    0,    2
  -1,    0,    1
  -1,    0,    0
  -2,    1,    1
  -2,    0,    0
  -2,   -1,   -1
  -2,    0,    1
   0,   -1,    1
  -1,    1,    1
  -2,    0,    1
  -2,    0,    0
  -2,    0,    1
  -2,    1,    1
  -2,    1,    1
   0,    0,    2
   4,   -3,    1
 -18,    6,   14
   9,  -14,  -22
  -9,    7,   13
   9,   -2,   -1
   1,    3,    4
   0,   -1,    2
  -1,    0,   -1
  -7,    3,    1
  -4,    2,   -1
   2,   -1,    0
  -4,    3,    7
   3,   -3,   -3
  -5,    2,    4
  -1,    0,   -2
  -2,    1,    0
  -2,    0,    1
  -1,   -1,    4
   0,   -1,    1
  -2,    0,    2
  -2,    2,    0
  -2,    0,   -3
  -4,    0,    2
  -1,    0,    1
  -1,    1,    1
   0,    0,    2
  -2,    1,    1
  -3,    1,    0
  -3,    0,    0
  -1,    2,    1
   0,    0,    2
  -1,    0,    2
  -2,    0,    1
  -3,    1,   -1
  -3,    2,    0
  -1,    1,    2
   0,   -2,    1
   1,   -1,    1
  -1,    0,    0
